Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.439	-61577.106				
0.439	49785.746				
0.44	73368.467				
0.44	66391.517				
0.44	64765.667				
0.441	-46691.895				
0.441	-74773.328				
0.442	-64071.129				
0.442	-71142.789				
0.442	32864.275				
0.443	77740.899				
0.443	62461.064				
0.444	73542.102				
0.444	-29549.434				
0.444	-78451.222				
0.445	-61229.837				
0.445	-76588.598				
0.446	14080.179				
0.446	80250.707				
0.446	60266.955				
0.447	78261.803				
0.447	-10386.5				
0.448	-80155.997				
0.448	-60266.955				
0.448	-78467.007				
0.449	-5761.508				
0.449	79903.438				
0.45	60282.74				
0.45	79066.836				
0.45	9597.252				
0.451	-78940.556				
0.451	-61245.622				
0.452	-77362.061				
0.452	-24956.013				
0.452	75830.92				
0.453	62508.419				
0.453	76935.867				
0.454	28791.756				
0.454	-74094.575				
0.454	-64150.054				
0.455	-74047.22				
0.455	-42429.957				
0.456	67670.099				
0.456	66565.152				
0.456	72894.919				
0.457	46060.496				
0.457	-65223.431				
0.458	-68348.852				
0.458	-69816.852				
0.458	-57015.255				
0.459	55436.759				
0.459	71426.918				
0.46	68127.862				
0.46	60235.385				
0.46	-52595.467				
0.461	-73005.413				
0.461	-65507.56				
0.462	-67891.088				
0.462	39778.085				
0.462	76241.329				
0.463	63834.355				
0.463	70653.455				
0.464	-36494.814				
0.464	-77219.996				
0.464	-62145.365				
0.465	-75025.887				
0.465	21546.462				
0.466	79556.169				
0.466	60882.568				
0.466	76888.512				
0.467	-17963.278				
0.467	-79824.513				
0.468	-60393.235				
0.468	-78135.523				
0.468	1799.485				
0.469	80487.481				
0.469	60014.396				
0.47	79114.19				
0.47	1862.625				
0.47	-79824.513				
0.471	-60661.579				
0.471	-78151.308				
0.472	-17821.213				
0.472	77835.609				
0.472	61450.827				
0.473	78072.383				
0.473	21578.032				
0.474	-76414.963				
0.474	-62855.688				
0.474	-75546.791				
0.475	-35910.771				
0.475	71316.423				
0.476	64828.807				
0.476	74599.694				
0.476	39809.654				
0.477	-69138.099				
0.477	-66580.937				
0.478	-71553.197				
0.478	-51774.65				
0.478	60645.794				
0.479	69501.153				
0.479	69990.487				
0.48	55231.555				
0.48	-57899.212				
0.48	-71158.574				
0.481	-67101.84				
0.481	-64118.484				
0.482	46249.916				
0.482	74394.489				
0.482	65318.14				
0.483	67101.84				
0.483	-43140.28				
0.484	-75736.21				
0.484	-63234.527				
0.484	-72642.359				
0.485	28839.111				
0.485	78593.287				
0.486	61813.881				
0.486	74994.317				
0.486	-25255.927				
0.487	-79098.406				
0.487	-60866.783				
0.488	-77409.415				
0.488	9581.467				
0.488	80440.127				
0.489	60093.321				
0.489	78672.212				
0.49	-5856.218				
0.49	-80187.567				
0.49	-60330.095				
0.491	-78419.652				
0.491	-10244.435				
0.492	79272.04				
0.492	60661.579				
0.492	78751.137				
0.493	14017.039				
0.493	-78182.878				
0.494	-61782.311				
0.494	-76730.662				
0.494	-29123.241				
0.495	74347.134				
0.495	63281.881				
0.496	76209.759				
0.496	32895.845				
0.496	-72484.51				
0.497	-64986.656				
0.497	-73084.338				
0.498	-46013.142				
0.498	65207.646				
0.498	67606.959				
0.499	71837.327				
0.499	49643.681				
0.5	-62729.408				
0.5	-69406.444				
0.5	-68806.615				
0.501	-59824.976				
0.501	52216.629				
0.502	72563.434				
0.502	67038.7				
0.502	63092.462				
0.503	-49106.993				
0.503	-74063.005				
0.504	-64592.033				
0.504	-69801.067				
0.504	35831.846				
0.505	77141.071				
0.505	62981.967				
0.506	72405.585				
0.506	-32438.081				
0.506	-77993.459				
0.507	-61624.461				
0.507	-75957.2				
0.508	17205.6				
0.508	80029.718				
0.508	60598.439				
0.509	77740.899				
0.509	-13480.351				
0.51	-80045.503				
0.51	-60282.74				
0.51	-78388.083				
0.511	-2572.948				
0.511	80171.782				
0.512	60172.245				
0.512	79098.406				
0.512	6361.337				
0.513	-79398.32				
0.513	-60929.923				
