Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.414	63250.311				
0.415	-35074.168				
0.415	-82586.88				
0.416	-25839.97				
0.416	69927.347				
0.416	75483.651				
0.417	-18042.203				
0.417	-81781.848				
0.418	-42082.688				
0.418	56368.071				
0.418	84133.806				
0.419	142.065				
0.419	-77535.695				
0.42	-56036.587				
0.42	40220.063				
0.42	88885.077				
0.421	18720.956				
0.421	-69879.992				
0.422	-67559.604				
0.422	22446.205				
0.422	89327.056				
0.423	36763.158				
0.423	-59067.299				
0.424	-75909.845				
0.424	4088.303				
0.424	85365.032				
0.425	53258.435				
0.425	-45650.088				
0.426	-81103.095				
0.426	-14111.749				
0.426	77409.415				
0.427	67543.819				
0.427	-29738.854				
0.428	-82618.45				
0.428	-31285.779				
0.428	65870.614				
0.429	78719.567				
0.429	-12264.909				
0.43	-80724.256				
0.43	-46833.959				
0.43	51348.456				
0.431	86170.065				
0.431	6140.347				
0.432	-75420.511				
0.432	-60093.321				
0.432	34521.695				
0.433	89469.12				
0.433	24529.819				
0.434	-66786.141				
0.434	-70495.605				
0.434	16747.836				
0.435	88506.238				
0.435	42130.043				
0.436	-55105.275				
0.436	-77930.319				
0.436	-1720.56				
0.437	83297.203				
0.437	58025.492				
0.438	-40788.322				
0.438	-81971.267				
0.438	-19699.623				
0.439	74094.575				
0.439	71505.843				
0.44	-24324.614				
0.44	-82429.031				
0.44	-36352.75				
0.441	61561.321				
0.441	81545.073				
0.442	-6519.186				
0.442	-79508.814				
0.442	-51316.886				
0.443	46281.486				
0.443	87685.421				
0.444	12075.49				
0.444	-73052.768				
0.444	-63802.785				
0.445	29060.101				
0.445	89579.615				
0.446	30464.962				
0.446	-63360.806				
0.446	-73226.403				
0.447	10781.124				
0.447	87259.227				
0.448	47528.497				
0.448	-50795.983				
0.448	-79540.384				
0.449	-7576.778				
0.449	80724.256				
0.45	62713.623				
0.45	-35579.287				
0.45	-82492.171				
0.451	-25271.712				
0.451	70385.111				
0.452	75073.242				
0.452	-18642.031				
0.452	-81892.342				
0.453	-41372.365				
0.453	56952.115				
0.454	83912.817				
0.454	-568.258				
0.454	-77788.254				
0.455	-55641.964				
0.455	40804.107				
0.456	88790.367				
0.456	17963.278				
0.456	-70243.046				
0.457	-67133.41				
0.457	23251.238				
0.458	89390.196				
0.458	36052.835				
0.458	-59635.557				
0.459	-75625.716				
0.459	4893.336				
0.46	85633.377				
0.46	52674.392				
0.46	-46139.421				
0.461	-80976.815				
0.461	-13354.071				
0.462	77725.114				
0.462	67038.7				
0.462	-30322.897				
0.463	-82681.59				
0.463	-30685.951				
0.464	66296.808				
0.464	78403.868				
0.464	-12880.523				
0.465	-80961.03				
0.465	-46313.056				
0.466	51900.929				
0.466	85980.646				
0.466	5335.315				
0.467	-75783.565				
0.467	-59698.697				
0.468	35247.803				
0.468	89421.766				
0.468	24024.7				
0.469	-67086.055				
0.469	-70243.046				
0.47	17347.665				
0.47	88600.948				
0.47	41656.494				
0.471	-55547.254				
0.471	-77772.469				
0.472	-1104.947				
0.472	83470.838				
0.472	57646.653				
0.473	-41214.515				
0.473	-81892.342				
0.474	-19241.859				
0.474	74504.984				
0.474	71063.864				
0.475	-24877.088				
0.475	-82492.171				
0.476	-35942.341				
0.476	61955.945				
0.476	81276.729				
0.477	-6976.95				
0.477	-79587.739				
0.478	-50953.832				
0.478	46644.54				
0.478	87574.926				
0.479	11538.802				
0.479	-73321.112				
0.48	-63392.376				
0.48	29612.574				
0.48	89642.755				
0.481	29770.424				
0.481	-63723.86				
0.482	-72973.843				
0.482	11317.812				
0.482	87464.431				
