Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.24	-79871.868				
0.241	-64639.387				
0.241	-73289.542				
0.242	-63865.925				
0.242	-70211.476				
0.242	-60203.815				
0.243	-72342.445				
0.243	-27039.627				
0.244	79066.836				
0.244	69690.573				
0.244	75657.285				
0.245	67985.798				
0.245	73100.123				
0.246	63897.495				
0.246	75183.737				
0.246	33132.619				
0.247	-74804.898				
0.247	-67149.195				
0.248	-71758.402				
0.248	-65649.625				
0.248	-68743.476				
0.249	-62461.064				
0.249	-69122.314				
0.25	-42366.817				
0.25	71174.358				
0.25	72894.919				
0.251	73731.521				
0.251	70085.197				
0.252	71316.423				
0.252	66423.087				
0.252	71647.907				
0.253	48349.315				
0.253	-66154.743				
0.254	-70574.53				
0.254	-69611.648				
0.254	-67827.948				
0.255	-66928.206				
0.255	-65002.441				
0.256	-65460.205				
0.256	-55310.48				
0.256	59809.191				
0.257	76872.727				
0.257	71269.068				
0.258	72500.295				
0.258	69280.164				
0.258	69153.884				
0.259	67859.518				
0.259	60756.289				
0.26	-54505.447				
0.26	-74426.059				
0.26	-67275.475				
0.261	-70116.767				
0.261	-65034.011				
0.262	-67480.679				
0.262	-62192.72				
0.262	-64844.592				
0.263	45476.453				
0.263	80676.901				
0.264	69043.39				
0.264	74647.048				
0.264	67449.109				
0.265	71616.337				
0.265	64670.957				
0.266	69879.992				
0.266	-39651.805				
0.266	-78230.233				
0.267	-65223.431				
0.267	-72058.316				
0.268	-63534.441				
0.268	-69564.293				
0.268	-59761.837				
0.269	-71158.574				
0.269	28854.896				
0.27	83786.537				
0.27	67291.26				
0.27	76351.823				
0.271	66281.023				
0.271	73384.252				
0.272	62461.064				
0.272	75483.651				
0.272	-22840.829				
0.273	-80976.815				
0.273	-63818.57				
0.274	-73478.962				
0.274	-62729.408				
0.274	-70732.38				
0.275	-58577.965				
0.275	-74157.715				
0.276	10860.048				
0.276	85096.688				
0.276	66675.647				
0.277	77219.996				
0.277	65823.259				
0.278	74315.564				
0.278	61592.891				
0.278	77977.674				
0.279	-4388.217				
0.279	-81923.912				
0.28	-63487.086				
0.28	-73842.016				
0.28	-62839.903				
0.281	-70953.369				
0.281	-58672.675				
0.282	-74457.629				
0.282	-7529.423				
0.282	83944.386				
0.283	67322.83				
0.283	77062.146				
0.284	66344.163				
0.284	74189.285				
0.284	62082.225				
0.285	77725.114				
0.285	14017.039				
0.286	-80234.922				
0.286	-64465.753				
0.286	-73384.252				
0.287	-63739.645				
0.287	-70337.756				
0.288	-60014.396				
0.288	-72595.004				
0.288	-25208.572				
0.289	79635.094				
0.289	69327.519				
0.29	75862.49				
0.29	67780.593				
0.29	73163.263				
0.291	63755.43				
0.291	75452.081				
0.292	31538.338				
0.292	-75452.081				
0.292	-66786.141				
0.293	-71963.606				
0.293	-65412.85				
0.294	-68964.465				
0.294	-62176.935				
0.294	-69485.368				
0.295	-40961.956				
0.295	72026.746				
0.296	72531.865				
0.296	73905.156				
0.296	69864.207				
0.297	71411.133				
0.297	66154.743				
0.298	72058.316				
0.298	46881.314				
0.298	-67291.26				
0.299	-70132.552				
0.299	-69895.777				
0.3	-67559.604				
0.3	-67070.27				
0.3	-64734.097				
0.301	-65902.184				
0.301	-53984.543				
0.302	61214.052				
0.302	76383.393				
0.302	71521.627				
0.303	72247.735				
0.303	69548.508				
0.304	68869.755				
0.304	68317.282				
0.304	59588.202				
0.305	-55862.953				
0.305	-74063.005				
0.306	-67575.389				
0.306	-69879.992				
0.306	-65318.14				
0.307	-67228.12				
0.307	-62603.128				
0.308	-63992.204				
0.308	47244.368				
0.308	80345.417				
0.309	69232.809				
0.309	74473.414				
0.31	67670.099				
0.31	71395.348				
0.31	65018.226				
0.311	68996.035				
0.311	-41356.58				
0.312	-77835.609				
0.312	-65381.28				
0.312	-71947.821				
0.313	-63723.86				
0.313	-69359.089				
0.314	-60030.181				
0.314	-70669.24				
0.314	30749.091				
0.315	83533.978				
0.315	67480.679				
0.316	76241.329				
0.316	66391.517				
0.316	73257.972				
0.317	62666.268				
0.317	75041.672				
0.318	-24640.314				
0.318	-80818.966				
0.318	-63897.495				
0.319	-73368.467				
0.319	-62776.763				
0.32	-70669.24				
0.32	-58609.535				
0.32	-73936.725				
0.321	12943.662				
0.321	85128.258				
0.322	66707.216				
0.322	77219.996				
0.322	65807.474				
0.323	74205.07				
0.323	61656.031				
0.324	77835.609				
0.324	-6550.756				
0.324	-81892.342				
0.325	-63518.656				
0.325	-73920.941				
0.326	-62729.408				
0.326	-71048.079				
0.326	-58577.965				
0.327	-74599.694				
0.327	-5366.884				
0.328	84260.086				
0.328	67164.98				
0.328	77125.286				
0.329	66265.238				
0.329	74268.21				
0.33	61971.73				
0.33	77851.394				
0.33	11791.361				
0.331	-80582.191				
0.331	-64307.903				
0.332	-73494.747				
0.332	-63597.58				
0.332	-70416.681				
0.333	-59746.052				
0.333	-72973.843				
0.334	-23077.603				
0.334	80471.697				
0.334	68996.035				
0.335	76036.124				
0.335	67528.034				
0.336	73321.112				
0.336	63455.516				
0.336	75799.35				
0.337	29328.445				
0.337	-76241.329				
0.338	-66391.517				
0.338	-72168.811				
0.338	-65160.291				
0.339	-69106.529				
0.339	-61766.526				
0.34	-69927.347				
0.34	-39083.547				
0.34	73289.542				
0.341	72121.456				
0.341	74157.715				
0.342	69501.153				
0.342	71758.402				
0.342	65775.904				
0.343	72547.65				
0.343	45050.259				
0.344	-68601.411				
0.344	-69643.218				
0.344	-70148.336				
0.345	-67291.26				
0.345	-67307.045				
0.346	-64386.828				
0.346	-66312.593				
0.346	-52595.467				
0.347	62713.623				
0.347	75862.49				
0.348	71805.757				
0.348	71900.466				
0.348	69737.928				
0.349	68569.841				
0.349	68790.83				
0.35	58135.986				
0.35	-57346.739				
0.35	-73542.102				
0.351	-67843.733				
0.351	-69548.508				
0.352	-65523.345				
0.352	-66975.561				
0.352	-62981.967				
0.353	-62824.118				
0.353	49296.412				
0.354	79808.728				
0.354	69485.368				
0.354	74252.425				
0.355	67938.443				
0.355	71063.864				
0.356	65365.495				
0.356	67970.013				
0.356	-43408.624				
0.357	-77346.276				
0.357	-65681.194				
0.358	-71711.047				
0.358	-63850.14				
0.358	-69090.745				
0.359	-60314.31				
0.359	-69911.562				
0.36	32911.63				
0.36	83186.709				
0.36	67638.529				
0.361	76067.694				
0.361	66486.227				
0.362	73115.908				
0.362	62918.827				
0.362	74457.629				
0.363	-26897.562				
0.363	-80424.342				
0.364	-64055.344				
0.364	-73210.618				
0.364	-62887.258				
0.365	-70558.745				
0.365	-58751.6				
0.366	-73699.951				
0.366	15216.696				
0.366	85033.548				
0.367	66723.001				
0.367	77141.071				
0.368	65933.754				
0.368	74110.36				
0.368	61798.096				
0.369	77646.19				
0.369	-9013.209				
0.37	-81892.342				
0.37	-63408.161				
0.37	-73905.156				
0.371	-62697.838				
0.371	-71016.509				
0.372	-58546.395				
0.372	-74615.479				
0.372	-3093.851				
0.373	84528.43				
0.373	67054.485				
0.374	77204.211				
0.374	66186.313				
0.374	74331.349				
0.375	61877.02				
0.375	77961.889				
0.376	9549.897				
0.376	-81008.385				
0.376	-64150.054				
0.377	-73605.241				
0.377	-63392.376				
0.378	-70558.745				
0.378	-59525.062				
0.378	-73179.048				
0.379	-20946.634				
0.379	81134.665				
0.38	68775.045				
0.38	76209.759				
0.38	67322.83				
0.381	73510.532				
0.381	63202.957				
0.382	76178.189				
0.382	27102.766				
0.382	-77014.792				
0.383	-66107.388				
0.383	-72389.8				
0.384	-64923.517				
0.384	-69311.734				
0.384	-61577.106				
0.385	-70321.971				
0.385	-37110.427				
0.386	74347.134				
0.386	71647.907				
0.386	74489.199				
0.387	69280.164				
0.387	71963.606				
0.388	65460.205				
0.388	73005.413				
0.388	43045.57				
0.389	-69801.067				
0.389	-69153.884				
0.39	-70448.251				
0.39	-66975.561				
0.39	-67559.604				
0.391	-63944.849				
0.391	-66833.496				
0.392	-50874.907				
0.392	64418.398				
0.392	75388.941				
0.393	72184.596				
0.393	71568.982				
0.394	69958.917				
0.394	68112.077				
0.394	69327.519				
0.395	56415.426				
0.395	-59193.578				
0.396	-72958.058				
0.396	-68159.432				
0.396	-69311.734				
0.397	-65681.194				
0.397	-66628.292				
0.398	-63297.666				
0.398	-61687.601				
0.398	51143.252				
0.399	79350.965				
0.399	69801.067				
0.4	73873.586				
0.4	68112.077				
0.4	70716.595				
0.401	65807.474				
0.401	66770.356				
0.402	-45523.808				
0.402	-76904.297				
0.402	-65886.399				
0.403	-71426.918				
0.403	-64102.699				
0.404	-68775.045				
0.404	-60630.009				
0.404	-69138.099				
0.405	35326.728				
0.405	82697.375				
0.406	67843.733				
0.406	75815.135				
0.406	66628.292				
0.407	72847.564				
0.407	63234.527				
0.408	73731.521				
0.408	-29454.725				
0.408	-80029.718				
0.409	-64197.409				
0.409	-73021.198				
0.41	-62966.182				
0.41	-70353.541				
0.41	-58956.804				
0.411	-73352.682				
0.411	17931.708				
0.412	84891.484				
0.412	66770.356				
0.412	76999.007				
0.413	65933.754				
0.413	74078.79				
0.414	61798.096				
0.414	77393.63				
0.414	-11759.791				
0.415	-81781.848				
0.415	-63471.301				
0.416	-73873.586				
0.416	-62666.268				
0.416	-70969.154				
0.417	-58546.395				
0.417	-74568.124				
0.418	-220.989				
0.418	84796.774				
0.418	66912.421				
0.419	77267.351				
0.419	66060.033				
0.42	74331.349				
0.42	61845.451				
0.42	78135.523				
0.421	6582.326				
0.421	-81213.589				
0.422	-63960.634				
0.422	-73715.736				
0.422	-63266.096				
0.423	-70716.595				
0.423	-59351.428				
0.424	-73542.102				
0.424	-18215.837				
0.424	81892.342				
0.425	68411.992				
0.425	76509.673				
0.426	67101.84				
0.426	73684.166				
0.426	62966.182				
0.427	76635.953				
0.427	24450.894				
0.428	-77835.609				
0.428	-65728.549				
0.428	-72626.574				
0.429	-64655.172				
0.429	-69532.723				
0.43	-61214.052				
0.43	-70921.799				
0.43	-34695.329				
0.431	75704.64				
0.431	71111.219				
0.432	74868.038				
0.432	68932.895				
0.432	72263.52				
0.433	65081.366				
0.433	73573.672				
0.434	40693.612				
0.434	-71221.713				
0.434	-68664.551				
0.435	-70827.09				
0.435	-66659.862				
0.436	-67891.088				
0.436	-63550.226				
0.436	-67385.969				
0.437	-48917.573				
0.437	66154.743				
0.438	74868.038				
0.438	72531.865				
0.438	71253.283				
0.439	70321.971				
0.439	67701.669				
0.44	69848.422				
0.44	54647.511				
0.44	-61024.633				
0.441	-72358.23				
0.441	-68569.841				
0.442	-68932.895				
0.442	-65965.324				
0.442	-66202.098				
0.443	-63865.925				
0.443	-60156.46				
0.444	53416.285				
0.444	78719.567				
0.444	70227.261				
0.445	73621.026				
0.445	68348.852				
0.446	70400.896				
0.446	66328.378				
0.446	65412.85				
0.447	-47717.917				
0.447	-76351.823				
0.448	-66265.238				
0.448	-71032.294				
0.448	-64244.764				
0.449	-68490.916				
0.449	-60882.568				
0.45	-68254.142				
0.45	38057.525				
0.45	82350.106				
0.451	68096.292				
0.451	75531.006				
0.452	66817.711				
0.452	72563.434				
0.452	63534.441				
0.453	72815.994				
0.453	-32153.952				
0.454	-79619.309				
0.454	-64386.828				
0.454	-72847.564				
0.455	-63045.107				
0.455	-70179.906				
0.456	-59098.869				
0.456	-72815.994				
0.456	20725.645				
0.457	84623.139				
0.457	66896.636				
0.458	76904.297				
0.458	65886.399				
0.458	73920.941				
0.459	61955.945				
0.459	76951.652				
0.46	-14616.868				
0.46	-81623.998				
0.46	-63471.301				
0.461	-73763.091				
0.461	-62634.698				
0.462	-70953.369				
0.462	-58451.685				
0.462	-74599.694				
0.463	2651.872				
0.463	84986.193				
0.464	66723.001				
0.464	77235.781				
0.464	65996.894				
0.465	74315.564				
0.465	61687.601				
